"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30469,941401739,30470,14419496,30469,941282726,30470,14465034
2,30469,941407047,30470,13551558,30469,941282726,30470,14465034
