"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30477,736557554,30477,875078454,30477,736395519,30477,875113026
2,30477,736492461,30477,736493159,30477,736395519,30477,875113026
3,30477,736562164,30477,736562793,30477,736395519,30477,875113026
