"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30480,252531933,30480,298496433,30480,252389872,30480,298726007
2,30480,298258618,30480,298259246,30480,252389872,30480,298726007
3,30480,252572651,30480,298693251,30480,252389872,30480,298726007
4,30480,252570696,30480,298247303,30480,252389872,30480,298726007
