"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30478,725462005,30478,739441007,30478,725277271,30478,800721583
2,30478,748031553,30478,800685963,30478,725277271,30478,800721583
3,30478,725535201,30478,779696752,30478,725277271,30478,800721583
4,30478,725534572,30478,741358476,30478,725277271,30478,800721583
