"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30484,107975703,30484,246016013,30484,107946368,30484,246069233
2,30484,107982687,30484,107983874,30484,107946368,30484,246069233
3,30484,107975074,30484,107976261,30484,107946368,30484,246069233
4,30484,107971512,30484,107973817,30484,107946368,30484,246069233
