"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30479,809875118,30479,824639434,30479,809694784,30479,865331907
2,30479,809917373,30479,863913885,30479,809694784,30479,865331907
3,30479,809903894,30479,865299570,30479,809694784,30479,865331907
4,30479,809904732,30479,826269569,30479,809694784,30479,865331907
