"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30480,920366131,30480,965596023,30480,920130831,30480,966208616
2,30480,920356633,30480,966172647,30480,920130831,30480,966208616
3,30480,920329115,30480,965707143,30480,920130831,30480,966208616
4,30480,965604265,30480,965604893,30480,920130831,30480,966208616
