"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30483,256458879,30483,404594084,30483,256279872,30483,404643183
2,30483,256445819,30483,256446447,30483,256279872,30483,404643183
3,30483,256444632,30483,256445260,30483,256279872,30483,404643183
4,30483,256396649,30483,256397348,30483,256279872,30483,404643183
