"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30480,609323235,30480,655343889,30480,609201708,30480,655850460
2,30480,609364373,30480,655040771,30480,609201708,30480,655850460
3,30480,655348289,30480,655348918,30480,609201708,30480,655850460
4,30480,609363046,30480,655812046,30480,609201708,30480,655850460
