"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30490,26751514,30490,31848585,30490,26694732,30490,67163218
2,30490,37318407,30490,59704198,30490,26694732,30490,67163218
3,30490,26748651,30490,66067242,30490,26694732,30490,67163218
4,30490,26749209,30490,67131370,30490,26694732,30490,67163218
5,30490,26768067,30490,51060432,30490,26694732,30490,67163218
6,30490,31850890,30490,37311213,30490,26694732,30490,67163218
