"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30474,402368530,30474,430749223,30474,402319501,30474,482845727
2,30474,402371673,30474,482811644,30474,402319501,30474,482845727
3,30474,402397445,30474,431189513,30474,402319501,30474,482845727
