"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30470,952910171,30471,89748553,30470,952839699,30471,89781240
2,30470,952912336,30470,952913034,30470,952839699,30471,89781240
