"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30478,916448319,30478,931663332,30478,916338177,30478,985696023
2,30478,932027005,30478,985660054,30478,916338177,30478,985696023
3,30478,916494206,30478,972928238,30478,916338177,30478,985696023
4,30478,916503356,30478,933386079,30478,916338177,30478,985696023
