"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30476,71572265,30476,117438985,30476,71543001,30476,117471881
2,30476,71571148,30476,117009102,30476,71543001,30476,117471881
3,30476,71587491,30476,116699139,30476,71543001,30476,117471881
