"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,30468,621863087,30468,690124957,30468,621769218,30468,691651306
2,30468,621875449,30468,691616175,30468,621769218,30468,691651306
