"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,3,0,2,3,30473,562672980,30473,595750473,30473,562622763,30473,649059521
256,500,375,-2,"0.6",-1,1,3,0,3,1,30473,732828277,30473,762254240,30473,732733291,30473,814734461
256,500,375,-2,"0.6",-1,1,3,0,3,2,30473,732836938,30473,814699610,30473,732733291,30473,814734461
256,500,375,-2,"0.6",-1,1,3,0,3,3,30473,732840989,30473,762703121,30473,732733291,30473,814734461
256,500,375,-2,"0.6",-1,1,3,0,4,1,30473,883985657,30473,911962797,30473,883945916,30473,964022703
256,500,375,-2,"0.6",-1,1,3,0,4,2,30473,883984260,30473,963988061,30473,883945916,30473,964022703
256,500,375,-2,"0.6",-1,1,3,0,4,3,30473,883980838,30473,912468740,30473,883945916,30473,964022703
256,500,375,-2,"0.6",-1,1,3,0,5,1,30474,68540271,30474,103114988,30474,68429570,30474,160939524
256,500,375,-2,"0.6",-1,1,3,0,5,2,30474,68571212,30474,160900552,30474,68429570,30474,160939524
256,500,375,-2,"0.6",-1,1,3,0,5,3,30474,68578825,30474,103704463,30474,68429570,30474,160939524
256,500,375,-2,"0.6",-1,1,3,0,6,1,30474,242372033,30474,270722484,30474,242300514,30474,322971385
256,500,375,-2,"0.6",-1,1,3,0,6,2,30474,242412472,30474,322932622,30474,242300514,30474,322971385
256,500,375,-2,"0.6",-1,1,3,0,6,3,30474,242411914,30474,271244351,30474,242300514,30474,322971385
256,500,375,-2,"0.6",-1,1,3,0,7,1,30474,402368530,30474,430749223,30474,402319501,30474,482845727
256,500,375,-2,"0.6",-1,1,3,0,7,2,30474,402371673,30474,482811644,30474,402319501,30474,482845727
256,500,375,-2,"0.6",-1,1,3,0,7,3,30474,402397445,30474,431189513,30474,402319501,30474,482845727
256,500,375,-2,"0.6",-1,1,3,0,8,1,30474,557832987,30474,585791758,30474,557730597,30474,637960270
256,500,375,-2,"0.6",-1,1,3,0,8,2,30474,557822790,30474,637925907,30474,557730597,30474,637960270
256,500,375,-2,"0.6",-1,1,3,0,8,3,30474,557823418,30474,586279961,30474,557730597,30474,637960270
256,500,375,-2,"0.6",-1,1,3,0,9,1,30474,709727838,30474,737748491,30474,709571390,30474,789931530
256,500,375,-2,"0.6",-1,1,3,0,9,2,30474,709726930,30474,789895840,30474,709571390,30474,789931530
256,500,375,-2,"0.6",-1,1,3,0,9,3,30474,709737407,30474,738194578,30474,709571390,30474,789931530
256,500,375,-2,"0.6",-1,1,3,0,10,1,30474,863582903,30474,891621994,30474,863507612,30474,943742873
256,500,375,-2,"0.6",-1,1,3,0,10,2,30474,863580389,30474,943708371,30474,863507612,30474,943742873
256,500,375,-2,"0.6",-1,1,3,0,10,3,30474,863600853,30474,892094691,30474,863507612,30474,943742873
256,500,375,-2,"0.6",-1,1,3,1,1,1,30475,36030098,30475,78121665,30475,31195846,30475,78691724
256,500,375,-2,"0.6",-1,1,3,1,1,2,30475,31254095,30475,78652053,30475,31195846,30475,78691724
256,500,375,-2,"0.6",-1,1,3,1,1,3,30475,31272394,30475,78097709,30475,31195846,30475,78691724
256,500,375,-2,"0.6",-1,1,3,1,2,1,30475,148241149,30475,194200411,30475,148177522,30475,194235612
256,500,375,-2,"0.6",-1,1,3,1,2,2,30475,148262451,30475,193656264,30475,148177522,30475,194235612
256,500,375,-2,"0.6",-1,1,3,1,2,3,30475,148273067,30475,193344834,30475,148177522,30475,194235612
256,500,375,-2,"0.6",-1,1,3,1,3,1,30475,264818364,30475,310219720,30475,264726799,30475,310696538
256,500,375,-2,"0.6",-1,1,3,1,3,2,30475,264827443,30475,310660988,30475,264726799,30475,310696538
256,500,375,-2,"0.6",-1,1,3,1,3,3,30475,264831354,30475,309897464,30475,264726799,30475,310696538
256,500,375,-2,"0.6",-1,1,3,1,4,1,30475,383887855,30475,429024227,30475,383848394,30475,429881689
256,500,375,-2,"0.6",-1,1,3,1,4,2,30475,383884363,30475,429850330,30475,383848394,30475,429881689
256,500,375,-2,"0.6",-1,1,3,1,4,3,30475,383889880,30475,429351162,30475,383848394,30475,429881689
256,500,375,-2,"0.6",-1,1,3,1,5,1,30475,496456851,30475,541837674,30475,496333997,30475,542367502
256,500,375,-2,"0.6",-1,1,3,1,5,2,30475,496483042,30475,542356816,30475,496333997,30475,542367502
256,500,375,-2,"0.6",-1,1,3,1,5,3,30475,496493798,30475,541555438,30475,496333997,30475,542367502
256,500,375,-2,"0.6",-1,1,3,1,6,1,30475,610010703,30475,655816450,30475,609941559,30475,655851372
256,500,375,-2,"0.6",-1,1,3,1,6,2,30475,609982347,30475,655424980,30475,609941559,30475,655851372
256,500,375,-2,"0.6",-1,1,3,1,6,3,30475,610015243,30475,655076394,30475,609941559,30475,655851372
256,500,375,-2,"0.6",-1,1,3,1,7,1,30475,724986349,30475,771097868,30475,724939275,30475,771132441
