"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,6,0,7,6,29728,526040215,29728,536360701,29728,525951585,29728,570354808
256,500,375,-2,"0.6",-1,1,6,0,8,1,29728,654480938,29728,662553598,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,8,2,29728,668026073,29728,690578157,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,8,3,29728,657161581,29728,728829263,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,8,4,29728,654479122,29728,694859321,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,8,5,29728,667290417,29728,724203354,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,8,6,29728,668286657,29728,673582570,29728,654399641,29728,728861740
256,500,375,-2,"0.6",-1,1,6,0,9,1,29728,839312033,29728,844407566,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,9,2,29728,848029203,29728,870907034,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,9,3,29728,844409731,29728,884020400,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,9,4,29728,839311474,29728,880099695,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,9,5,29728,839327608,29728,864177874,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,9,6,29728,868031739,29728,873387996,29728,839230037,29728,884044356
256,500,375,-2,"0.6",-1,1,6,0,10,1,29728,977101795,29728,982006028,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,0,10,2,29728,982391003,29729,4977799,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,0,10,3,29728,977078258,29729,42679869,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,0,10,4,29728,977102983,29729,17464184,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,0,10,5,29728,988315083,29729,34318479,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,0,10,6,29728,977093065,29728,982388698,29728,976824658,29729,42712905
256,500,375,-2,"0.6",-1,1,6,1,1,1,29729,155669512,29729,190420228,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,1,2,29729,155708415,29729,189251337,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,1,3,29729,155672516,29729,190244783,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,1,4,29729,155668395,29729,191266376,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,1,5,29729,155670071,29729,190422883,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,1,6,29729,155673144,29729,190402349,29729,155608190,29729,191273290
256,500,375,-2,"0.6",-1,1,6,1,2,1,29729,277998627,29729,310877831,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,2,2,29729,278017205,29729,311720765,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,2,3,29729,277997090,29729,312748505,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,2,4,29729,277996531,29729,312368559,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,2,5,29729,312754860,29729,312755489,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,2,6,29729,312751648,29729,312752346,29729,277823949,29729,312876247
256,500,375,-2,"0.6",-1,1,6,1,3,1,29729,402585904,29729,448970223,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,3,2,29729,448774174,29729,448774802,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,3,3,29729,448771450,29729,448772078,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,3,4,29729,402585275,29729,448767539,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,3,5,29729,402586462,29729,448817965,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,3,6,29729,448783602,29729,448784301,29729,402442237,29729,448991315
256,500,375,-2,"0.6",-1,1,6,1,4,1,29729,532582029,29729,567358588,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,4,2,29729,532593204,29729,566365700,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,4,3,29729,532580912,29729,565484072,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,4,4,29729,532561845,29729,566872620,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,4,5,29729,565486866,29729,565487495,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,4,6,29729,567367946,29729,567369064,29729,532372570,29729,567413344
256,500,375,-2,"0.6",-1,1,6,1,5,1,29729,657574954,29729,690733391,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,5,2,29729,657575513,29729,692442029,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,5,3,29729,690735975,29729,690736603,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,5,4,29729,657582637,29729,691753447,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,5,5,29729,657594790,29729,692401450,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,5,6,29729,690743658,29729,690744216,29729,657498756,29729,692448315
256,500,375,-2,"0.6",-1,1,6,1,6,1,29729,776765047,29729,809680779,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,6,2,29729,776746119,29729,811141963,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,6,3,29729,809683712,29729,809684341,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,6,4,29729,776765815,29729,811488524,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,6,5,29729,776764488,29729,810552070,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,6,6,29729,811492156,29729,811492715,29729,776560267,29729,811682059
256,500,375,-2,"0.6",-1,1,6,1,7,1,29729,893591373,29729,926060809,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,7,2,29729,912015249,29729,928250246,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,7,3,29729,904015436,29729,931471543,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,7,4,29729,893592421,29729,927019404,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,7,5,29729,893593399,29729,925168914,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,7,6,29729,893601361,29729,926554948,29729,893483885,29729,931478597
256,500,375,-2,"0.6",-1,1,6,1,8,1,29730,22394861,29730,58075745,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,8,2,29730,22395419,29730,59058436,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,8,3,29730,24337752,29730,59228085,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,8,4,29730,58086292,29730,58086851,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,8,5,29730,22377121,29730,59002492,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,8,6,29730,22399819,29730,63368585,29730,22248749,29730,63403646
256,500,375,-2,"0.6",-1,1,6,1,9,1,29730,189094512,29730,189095141,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,9,2,29730,154769209,29730,187792010,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,9,3,29730,154766974,29730,189088994,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,9,4,29730,154768162,29730,188839445,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,9,5,29730,189091229,29730,189091858,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,9,6,29730,154767533,29730,189548771,29730,154729259,29730,189559037
256,500,375,-2,"0.6",-1,1,6,1,10,1,29730,273082563,29730,305044030,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,1,10,2,29730,273092899,29730,306018340,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,1,10,3,29730,288016315,29730,310329187,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,1,10,4,29730,280014896,29730,308382245,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,1,10,5,29730,273082004,29730,311072526,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,1,10,6,29730,273090804,29730,306408971,29730,272993932,29730,311099904
256,500,375,-2,"0.6",-1,1,6,2,1,1,29730,519143028,29730,664383010,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,1,2,29730,528027682,29730,528028241,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,1,3,29730,532049519,29730,532050637,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,1,4,29730,519144076,29730,519145333,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,1,5,29730,519170058,29730,519170686,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,1,6,29730,519167962,29730,519168591,29730,519090507,29730,664408014
256,500,375,-2,"0.6",-1,1,6,2,2,1,29730,823406221,29730,966074095,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,2,2,29730,823377446,29730,823378493,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,2,3,29730,823381077,29730,823382684,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,2,4,29730,823379052,29730,823379750,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,2,5,29730,823376747,29730,823378004,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,2,6,29730,823384290,29730,823384989,29730,823311653,29730,966084153
256,500,375,-2,"0.6",-1,1,6,2,3,1,29731,89971883,29731,239941769,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,3,2,29731,90010925,29731,90011623,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,3,3,29731,89961476,29731,89962105,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,3,4,29731,89957425,29731,89958263,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,3,5,29731,92039025,29731,92040212,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,3,6,29731,89968111,29731,89969368,29731,89851264,29731,239950360
256,500,375,-2,"0.6",-1,1,6,2,4,1,29731,345188063,29731,484359249,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,4,2,29731,345199866,29731,345200495,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,4,3,29731,360036048,29731,360036607,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,4,4,29731,345186875,29731,345187504,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,4,5,29731,345190018,29731,345191136,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,4,6,29731,345192602,29731,345193161,29731,345099292,29731,484382647
256,500,375,-2,"0.6",-1,1,6,2,5,1,29731,602763748,29731,745422263,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,5,2,29731,602768078,29731,602768637,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,5,3,29731,602776599,29731,602777227,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,5,4,29731,602764865,29731,602765494,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,5,5,29731,612050068,29731,612050697,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,5,6,29731,624025971,29731,624026600,29731,602706337,29731,745460816
256,500,375,-2,"0.6",-1,1,6,2,6,1,29731,863251395,29732,11356195,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,6,2,29731,876031051,29731,876031610,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,6,3,29731,876025883,29731,876027070,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,6,4,29731,864040272,29731,864040830,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,6,5,29731,876025324,29731,876026442,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,6,6,29731,863256564,29731,863257192,29731,863128541,29732,11392514
256,500,375,-2,"0.6",-1,1,6,2,7,1,29732,110543612,29732,247997429,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,7,2,29732,110544310,29732,110545497,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,7,3,29732,110547662,29732,110548850,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,7,4,29732,110561282,29732,110562399,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,7,5,29732,110544939,29732,110546056,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,7,6,29732,110550317,29732,110550945,29732,110466714,29732,248022294
256,500,375,-2,"0.6",-1,1,6,2,8,1,29732,338256889,29732,474702594,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,8,2,29732,338257448,29732,338258147,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,8,3,29732,352031947,29732,352032576,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,8,4,29732,338269112,29732,338270229,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,8,5,29732,338268553,29732,338269671,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,8,6,29732,348034136,29732,348034765,29732,338164487,29732,474710626
256,500,375,-2,"0.6",-1,1,6,2,9,1,29732,573500705,29732,711435113,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,9,2,29732,580037378,29732,580038007,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,9,3,29732,573533671,29732,573534230,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,9,4,29732,573526617,29732,573527176,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,9,5,29732,596031347,29732,596033093,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,9,6,29732,584027926,29732,584028555,29732,573389306,29732,711458580
256,500,375,-2,"0.6",-1,1,6,2,10,1,29732,825765112,29732,973815575,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,6,2,10,2,29732,825788440,29732,825788999,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,6,2,10,3,29732,825768954,29732,825770071,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,6,2,10,4,29732,825771468,29732,825772655,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,6,2,10,5,29732,825766090,29732,825766719,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,6,2,10,6,29732,825783621,29732,825784249,29732,825522687,29732,973840369
256,500,375,-2,"0.6",-1,1,0,0,1,0,32293,143061647,32293,280387316,32293,143061018,32293,280387944
256,500,375,-2,"0.6",-1,1,0,0,2,0,32293,362134852,32293,500647690,32293,362134223,32293,500648807
256,500,375,-2,"0.6",-1,1,0,0,3,0,32293,569559580,32293,709105377,32293,569558882,32293,709105935
256,500,375,-2,"0.6",-1,1,0,0,4,0,32293,772526313,32293,909619339,32293,772525684,32293,909619897
256,500,375,-2,"0.6",-1,1,0,0,5,0,32293,983451785,32294,121133437,32293,983451156,32294,121133995
256,500,375,-2,"0.6",-1,1,0,0,6,0,32294,198773582,32294,336445456,32294,198772884,32294,336446015
256,500,375,-2,"0.6",-1,1,0,0,7,0,32294,411917925,32294,549557672,32294,411917227,32294,549558231
256,500,375,-2,"0.6",-1,1,0,0,8,0,32294,627849720,32294,766434285,32294,627849092,32294,766434913
256,500,375,-2,"0.6",-1,1,0,0,9,0,32294,846978029,32294,984866481,32294,846977330,32294,984867040
256,500,375,-2,"0.6",-1,1,0,0,10,0,32295,63527712,32295,201151325,32295,63527083,32295,201151953
256,500,375,-2,"0.6",-1,1,1,0,1,1,32295,666736297,32295,803083343,32295,666731478,32295,803130556
256,500,375,-2,"0.6",-1,1,1,0,2,1,32295,860543499,32295,996830900,32295,860521569,32295,996861630
256,500,375,-2,"0.6",-1,1,1,0,3,1,32296,68222728,32296,205959204,32296,68207083,32296,205969750
256,500,375,-2,"0.6",-1,1,1,0,4,1,32296,275195927,32296,413222665,32296,275177070,32296,413256748
256,500,375,-2,"0.6",-1,1,1,0,5,1,32296,494703615,32296,635781247,32296,494700053,32296,635818403
256,500,375,-2,"0.6",-1,1,1,0,6,1,32296,694713108,32296,847699307,32296,694708987,32296,847749104
256,500,375,-2,"0.6",-1,1,1,0,7,1,32296,937193333,32297,89602291,32296,937163022,32297,89635955
256,500,375,-2,"0.6",-1,1,1,0,8,1,32297,183118150,32297,331854553,32297,183101598,32297,331902464
256,500,375,-2,"0.6",-1,1,1,0,9,1,32297,405663881,32297,542951763,32297,405648725,32297,542996881
256,500,375,-2,"0.6",-1,1,1,0,10,1,32297,619649953,32297,756283628,32297,619645902,32297,756296339
256,500,375,-2,"0.6",-1,1,1,1,1,1,32297,833752869,32297,969936973,32297,833718926,32297,969983278
256,500,375,-2,"0.6",-1,1,1,1,2,1,32298,37920666,32298,174186973,32298,37901878,32298,174224408
256,500,375,-2,"0.6",-1,1,1,1,3,1,32298,249911639,32298,388146784,32298,249893131,32298,388181844
256,500,375,-2,"0.6",-1,1,1,1,4,1,32298,465956155,32298,605883913,32298,465928567,32298,605895367
256,500,375,-2,"0.6",-1,1,1,1,5,1,32298,681363015,32298,821706610,32298,681347022,32298,821763182
256,500,375,-2,"0.6",-1,1,1,1,6,1,32298,894546046,32299,31853553,32298,894529494,32299,31886658
256,500,375,-2,"0.6",-1,1,1,1,7,1,32299,102212142,32299,238181691,32299,102208720,32299,238215844
256,500,375,-2,"0.6",-1,1,1,1,8,1,32299,328889146,32299,474776565,32299,328869660,32299,474807504
256,500,375,-2,"0.6",-1,1,1,1,9,1,32299,534551274,32299,671279723,32299,534547153,32299,671314574
256,500,375,-2,"0.6",-1,1,1,1,10,1,32299,738173117,32299,913087998,32299,738169066,32299,913138354
256,500,375,-2,"0.6",-1,1,1,2,1,1,32300,10652719,32300,154629269,32300,10647760,32300,154672850
256,500,375,-2,"0.6",-1,1,1,2,2,1,32300,226269103,32300,364119140,32300,226264913,32300,364153432
256,500,375,-2,"0.6",-1,1,1,2,3,1,32300,433449659,32300,572292355,32300,433429824,32300,572344457
256,500,375,-2,"0.6",-1,1,1,2,4,1,32300,645302903,32300,784401638,32300,645281112,32300,784436140
256,500,375,-2,"0.6",-1,1,1,2,5,1,32300,851458600,32300,989790195,32300,851454619,32300,989823020
256,500,375,-2,"0.6",-1,1,1,2,6,1,32301,58155362,32301,196230567,32301,58151311,32301,196264510
256,500,375,-2,"0.6",-1,1,1,2,7,1,32301,266347084,32301,403182739,32301,266343103,32301,403218009
256,500,375,-2,"0.6",-1,1,1,2,8,1,32301,511450769,32301,664216126,32301,511414172,32301,664250488
256,500,375,-2,"0.6",-1,1,1,2,9,1,32301,723806452,32301,860961493,32301,723801773,32301,861006750
256,500,375,-2,"0.6",-1,1,1,2,10,1,32301,923168369,32302,60314330,32301,923150908,32302,60365174
256,500,375,-2,"0.6",-1,1,2,0,1,1,32302,131867141,32302,199586132,32302,131826842,32302,201133894
256,500,375,-2,"0.6",-1,1,2,0,1,2,32302,131870004,32302,201101278,32302,131826842,32302,201133894
256,500,375,-2,"0.6",-1,1,2,0,2,1,32302,274218263,32302,342276476,32302,274160085,32302,343784567
256,500,375,-2,"0.6",-1,1,2,0,2,2,32302,274215190,32302,343752789,32302,274160085,32302,343784567
256,500,375,-2,"0.6",-1,1,2,0,3,1,32302,410580182,32302,478358259,32302,410565724,32302,479983615
256,500,375,-2,"0.6",-1,1,2,0,3,2,32302,410576550,32302,479949881,32302,410565724,32302,479983615
256,500,375,-2,"0.6",-1,1,2,0,4,1,32302,550898283,32302,618793415,32302,550853514,32302,620389926
256,500,375,-2,"0.6",-1,1,2,0,4,2,32302,550891648,32302,620356262,32302,550853514,32302,620389926
256,500,375,-2,"0.6",-1,1,2,0,5,1,32302,690567903,32302,758309243,32302,690494849,32302,759786046
256,500,375,-2,"0.6",-1,1,2,0,5,2,32302,690545065,32302,759778084,32302,690494849,32302,759786046
256,500,375,-2,"0.6",-1,1,2,0,6,1,32302,825340224,32302,893191006,32302,825259976,32302,894596989
256,500,375,-2,"0.6",-1,1,2,0,6,2,32302,825351678,32302,894563954,32302,825259976,32302,894596989
256,500,375,-2,"0.6",-1,1,2,0,7,1,32302,966025622,32303,34449874,32302,965956967,32303,36051973
256,500,375,-2,"0.6",-1,1,2,0,7,2,32302,965990002,32303,36019007,32302,965956967,32303,36051973
256,500,375,-2,"0.6",-1,1,2,0,8,1,32303,106568961,32303,174304156,32303,106524123,32303,175836203
256,500,375,-2,"0.6",-1,1,2,0,8,2,32303,106565958,32303,175799047,32303,106524123,32303,175836203
256,500,375,-2,"0.6",-1,1,2,0,9,1,32303,243227776,32303,311026736,32303,243178468,32303,312461424
256,500,375,-2,"0.6",-1,1,2,0,9,2,32303,243209198,32303,312427131,32303,243178468,32303,312461424
256,500,375,-2,"0.6",-1,1,2,0,10,1,32303,380595903,32303,448962815,32303,380551973,32303,450402113
256,500,375,-2,"0.6",-1,1,2,0,10,2,32303,380633408,32303,450363351,32303,380551973,32303,450402113
256,500,375,-2,"0.6",-1,1,2,1,1,1,32303,525053031,32303,591498738,32303,525008821,32303,594754898
256,500,375,-2,"0.6",-1,1,2,1,1,2,32303,525062809,32303,594723469,32303,525008821,32303,594754898
256,500,375,-2,"0.6",-1,1,2,1,2,1,32303,669927464,32303,740439493,32303,669803564,32303,740477487
256,500,375,-2,"0.6",-1,1,2,1,2,2,32303,669924391,32303,737214833,32303,669803564,32303,740477487
256,500,375,-2,"0.6",-1,1,2,1,3,1,32303,803788280,32303,873540292,32303,803744350,32303,873573188
256,500,375,-2,"0.6",-1,1,2,1,3,2,32303,803786115,32303,870331486,32303,803744350,32303,873573188
256,500,375,-2,"0.6",-1,1,2,1,4,1,32303,946082271,32304,15791191,32303,946056918,32304,15827718
256,500,375,-2,"0.6",-1,1,2,1,4,2,32303,946079337,32304,12530841,32303,946056918,32304,15827718
256,500,375,-2,"0.6",-1,1,2,1,5,1,32304,83969530,32304,150411536,32304,83939429,32304,153725733
256,500,375,-2,"0.6",-1,1,2,1,5,2,32304,83972324,32304,153693397,32304,83939429,32304,153725733
256,500,375,-2,"0.6",-1,1,2,1,6,1,32304,227411300,32304,297620566,32304,227249546,32304,297653112
256,500,375,-2,"0.6",-1,1,2,1,6,2,32304,227382595,32304,294305809,32304,227249546,32304,297653112
256,500,375,-2,"0.6",-1,1,2,1,7,1,32304,369473416,32304,439714670,32304,369406438,32304,439729755
256,500,375,-2,"0.6",-1,1,2,1,7,2,32304,369435702,32304,436554682,32304,369406438,32304,439729755
256,500,375,-2,"0.6",-1,1,2,1,8,1,32304,513909032,32304,580371082,32304,513876486,32304,583634784
256,500,375,-2,"0.6",-1,1,2,1,8,2,32304,513938087,32304,583598397,32304,513876486,32304,583634784
256,500,375,-2,"0.6",-1,1,2,1,9,1,32304,654384625,32304,724179869,32304,654358085,32304,724216396
256,500,375,-2,"0.6",-1,1,2,1,9,2,32304,654381552,32304,720929577,32304,654358085,32304,724216396
256,500,375,-2,"0.6",-1,1,2,1,10,1,32304,789536953,32304,859730295,32304,789458591,32304,859760187
256,500,375,-2,"0.6",-1,1,2,1,10,2,32304,789514674,32304,855932653,32304,789458591,32304,859760187
256,500,375,-2,"0.6",-1,1,2,2,1,1,32304,931966157,32305,68955252,32304,931928093,32305,68990382
256,500,375,-2,"0.6",-1,1,2,2,1,2,32304,931968881,32304,931969999,32304,931928093,32305,68990382
256,500,375,-2,"0.6",-1,1,2,2,2,1,32305,142558824,32305,279921432,32305,142544506,32305,279957051
256,500,375,-2,"0.6",-1,1,2,2,2,2,32305,142554214,32305,142555960,32305,142544506,32305,279957051
256,500,375,-2,"0.6",-1,1,2,2,3,1,32305,354471498,32305,491291716,32305,354412063,32305,491300656
256,500,375,-2,"0.6",-1,1,2,2,3,2,32305,354452781,32305,354453340,32305,354412063,32305,491300656
256,500,375,-2,"0.6",-1,1,2,2,4,1,32305,567532370,32305,706103868,32305,567477615,32305,706142281
256,500,375,-2,"0.6",-1,1,2,2,4,2,32305,567529926,32305,567530555,32305,567477615,32305,706142281
256,500,375,-2,"0.6",-1,1,2,2,5,1,32305,785285416,32305,924410898,32305,785193085,32305,924441768
256,500,375,-2,"0.6",-1,1,2,2,5,2,32305,785298197,32305,785298756,32305,785193085,32305,924441768
256,500,375,-2,"0.6",-1,1,2,2,6,1,32305,999319182,32306,138243869,32305,999180546,32306,138276834
256,500,375,-2,"0.6",-1,1,2,2,6,2,32305,999306401,32305,999307029,32305,999180546,32306,138276834
256,500,375,-2,"0.6",-1,1,2,2,7,1,32306,212366923,32306,349843512,32306,212251963,32306,349879201
256,500,375,-2,"0.6",-1,1,2,2,7,2,32306,212317894,32306,212318453,32306,212251963,32306,349879201
256,500,375,-2,"0.6",-1,1,2,2,8,1,32306,421424817,32306,559920257,32306,421342474,32306,559952873
256,500,375,-2,"0.6",-1,1,2,2,8,2,32306,421436900,32306,421437529,32306,421342474,32306,559952873
256,500,375,-2,"0.6",-1,1,2,2,9,1,32306,631295250,32306,768157442,32306,631212278,32306,768191524
256,500,375,-2,"0.6",-1,1,2,2,9,2,32306,631290291,32306,631291060,32306,631212278,32306,768191524
256,500,375,-2,"0.6",-1,1,2,2,10,1,32306,845615855,32306,983135536,32306,845582331,32306,983173530
256,500,375,-2,"0.6",-1,1,2,2,10,2,32306,845636109,32306,845636807,32306,845582331,32306,983173530
256,500,375,-2,"0.6",-1,1,3,0,1,1,32307,86553476,32307,119624284,32307,86541463,32307,175329525
256,500,375,-2,"0.6",-1,1,3,0,1,2,32307,86556549,32307,175295722,32307,86541463,32307,175329525
256,500,375,-2,"0.6",-1,1,3,0,1,3,32307,86593076,32307,120186579,32307,86541463,32307,175329525
256,500,375,-2,"0.6",-1,1,3,0,2,1,32307,258196828,32307,287844555,32307,258102542,32307,340989610
256,500,375,-2,"0.6",-1,1,3,0,2,2,32307,258211565,32307,340956994,32307,258102542,32307,340989610
256,500,375,-2,"0.6",-1,1,3,0,2,3,32307,258242714,32307,288376260,32307,258102542,32307,340989610
256,500,375,-2,"0.6",-1,1,3,0,3,1,32307,421425933,32307,449801214,32307,421283945,32307,501956123
256,500,375,-2,"0.6",-1,1,3,0,3,2,32307,421406587,32307,501920574,32307,421283945,32307,501956123
256,500,375,-2,"0.6",-1,1,3,0,3,3,32307,421440251,32307,450254906,32307,421283945,32307,501956123
256,500,375,-2,"0.6",-1,1,3,0,4,1,32307,584693241,32307,613191095,32307,584609222,32307,665629631
256,500,375,-2,"0.6",-1,1,3,0,4,2,32307,584663349,32307,665594361,32307,584609222,32307,665629631
256,500,375,-2,"0.6",-1,1,3,0,4,3,32307,584697292,32307,613691720,32307,584609222,32307,665629631
256,500,375,-2,"0.6",-1,1,3,0,5,1,32307,741428256,32307,770058040,32307,741398364,32307,822248848
