"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29718,324297197,29718,338225979,29718,324169105,29718,378559593
2,29718,324274987,29718,378181882,29718,324169105,29718,378559593
3,29718,324288955,29718,378536824,29718,324169105,29718,378559593
4,29718,352040498,29718,367725971,29718,324169105,29718,378559593
