"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29714,246361705,29714,292790653,29714,246339076,29714,292820895
2,29714,248058889,29714,292500875,29714,246339076,29714,292820895
3,29714,246365197,29714,292442905,29714,246339076,29714,292820895
