"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29717,10312519,29717,146889458,29717,10255038,29717,146923542
2,29717,10319922,29717,10320551,29717,10255038,29717,146923542
3,29717,10315522,29717,10316081,29717,10255038,29717,146923542
