"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29722,259635076,29722,396345694,29722,259586185,29722,396356939
2,29722,264034903,29722,264035462,29722,259586185,29722,396356939
3,29722,259636193,29722,259636822,29722,259586185,29722,396356939
4,29722,259633888,29722,259635634,29722,259586185,29722,396356939
