"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29713,483775429,29713,511601634,29713,483743511,29713,579615202
2,29713,500029493,29713,579578604,29713,483743511,29713,579615202
3,29713,483774451,29713,512399590,29713,483743511,29713,579615202
