"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29721,411437738,29721,548107429,29721,411396671,29721,548117696
2,29721,411443396,29721,411443954,29721,411396671,29721,548117696
3,29721,420023674,29721,420024232,29721,411396671,29721,548117696
4,29721,436037059,29721,436037618,29721,411396671,29721,548117696
