"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,29719,279979504,29719,325453001,29719,279930893,29719,325909006
2,29719,325456912,29719,325457541,29719,279930893,29719,325909006
3,29719,279980482,29719,325895247,29719,279930893,29719,325909006
4,29719,279977758,29719,325431140,29719,279930893,29719,325909006
